codi_lloc;Wildfire;taxó;abun_long_1L;Time
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Coenagrion scitulum;0.0018;1
POND_D;NB;Crocothemis erythraea;0.0018;1
POND_D;NB;Crocothemis erythraea;0.0018;1
POND_D;NB;Libellulidae indet.;0.0018;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon gr. dipterum;0.0351;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Cloeon schoenemundi;0.0447;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Corixidae indet.;0.0061;1
POND_D;NB;Gerris argentatus;0.0018;1
POND_D;NB;Gerris argentatus;0.0018;1
POND_D;NB;Notonecta sp.;0.0018;1
POND_D;NB;Notonecta sp.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Notonectidae indet.;0.0018;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Plea minutissima;0.0276;1
POND_D;NB;Laccophilus variegatus;0.0018;1
POND_D;NB;Laccophilus variegatus;0.0018;1
POND_D;NB;Laccophilus variegatus;0.0018;1
POND_D;NB;Laccophilus variegatus;0.0018;1
POND_D;NB;Laccophilus variegatus;0.0018;1
POND_D;NB;Laccophilus variegatus;0.0018;1
POND_D;NB;Laccophilus variegatus;0.0018;1
POND_D;NB;Laccophilus minutus;0.0018;1
POND_D;NB;Laccophilus minutus;0.0018;1
POND_D;NB;Laccophilus minutus;0.0018;1
POND_D;NB;Bidessus goudoti;0.0018;1
POND_D;NB;Endochironomus sp.;0.0046;1
POND_D;NB;Endochironomus sp.;0.0046;1
POND_D;NB;Endochironomus sp.;0.0046;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Chironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0037;1
POND_D;NB;Micropsectra sp.;0.0037;1
POND_D;NB;Parachironomus gr. arcuatus;0.0037;1
POND_D;NB;Paratanytarsus sp.;0.0037;1
POND_D;NB;Paratanytarsus sp.;0.0037;1
POND_D;NB;Paratanytarsus sp.;0.0037;1
POND_D;NB;Paratanytarsus sp.;0.0037;1
POND_D;NB;Endochironomus sp.;0.0018;1
POND_D;NB;Endochironomus sp.;0.0018;1
POND_D;NB;Kiefferulus tendipediformis ;0.0018;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Cricotopus sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Cricotopus sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) sp.;0.0046;1
POND_D;NB;Psectrocladius (A.) sp.;0.0046;1
POND_D;NB;Psectrocladius (P.) limbatellus;0.001753771;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Psectrotanypus sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Procladius sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Xenopelopia sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Tanypus sp.;0.0018;1
POND_D;NB;Psectrotanypus sp.;0.0018;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Procladius sp.;0.001753771;1
POND_D;NB;Xenopelopia sp.;0.001753771;1
POND_D;NB;Gyrinus dejeani;0.0018;1
POND_D;NB;Haliplus guttatus;0.0018;1
POND_D;NB;Berosus signaticollis;0.0018;1
POND_D;NB;Enochrus testaceus;0.0018;1
POND_D;NB;Hydrobius sp.;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Hygrobia hermanii;0.0018;1
POND_D;NB;Noterus clavicornis;0.0018;1
POND_D;NB;Noterus clavicornis;0.0018;1
POND_D;NB;Noterus clavicornis;0.0018;1
POND_D;NB;Noterus clavicornis;0.0018;1
POND_D;NB;Noterus clavicornis;0.0018;1
POND_D;NB;Noterus clavicornis;0.0018;1
POND_D;NB;Noterus clavicornis;0.0018;2
POND_D;NB;Noterus clavicornis;0.0018;2
POND_D;NB;Noterus clavicornis;0.0018;2
POND_D;NB;Noterus clavicornis;0.0018;2
POND_D;NB;Noterus laevis;0.0018;2
POND_D;NB;Noterus laevis;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Chaoborus flavicans;0.0018;2
POND_D;NB;Urodela indet.;0.0018;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Pelobates cultripes;0.001753771;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Hyla meridionalis;0.002428298;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Anura indet.;0.00222594;2
POND_D;NB;Rhabdocoela indet.1;0.0281;2
POND_D;NB;Rhabdocoela indet.1;0.0281;2
POND_D;NB;Rhabdocoela indet.1;0.0281;2
POND_D;NB;Rhabdocoela indet.1;0.0281;2
POND_D;NB;Rhabdocoela indet.1;0.0281;2
POND_D;NB;Rhabdocoela indet.1;0.0281;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Physa acuta;0.0302;2
POND_D;NB;Stylaria lacustris;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Stylaria lacustris;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Tubificidae indet.;0.1252;2
POND_D;NB;Stylaria lacustris;0.1252;2
POND_D;NB;Piona sp.1;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Pionidae indet.;0.02806033;2
POND_D;NB;Baetidae indet.;0.0702;2
POND_D;NB;Baetidae indet.;0.0702;2
POND_D;NB;Corixidae indet.;0.0281;2
POND_D;NB;Plea minutissima;0.0281;2
POND_D;NB;Hyphydrus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Agabus sp.;0.0281;2
POND_D;NB;Paratanytarsus sp.;0.0702;2
POND_D;NB;Paratanytarsus sp.;0.0702;2
POND_D;NB;Microtendipes sp.;0.0702;2
POND_D;NB;Paratanytarsus sp.;0.0533;2
POND_D;NB;Paratanytarsus sp.;0.0533;2
POND_D;NB;Paratanytarsus sp.;0.0533;2
POND_D;NB;Chironomus sp.;0.0533;2
POND_D;NB;Paratanytarsus sp.;0.0533;2
POND_D;NB;Paratanytarsus sp.;0.0533;2
POND_D;NB;Chironomus sp.;0.0533;2
POND_D;NB;Chironomus sp.;0.0533;2
POND_D;NB;Chironomus sp.;0.0533;2
POND_D;NB;Paratanytarsus sp.;0.0533;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Cricotopus sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Cricotopus sp.;0.0702;2
POND_D;NB;Limnophyes sp.;0.0702;2
POND_D;NB;Limnophyes sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Psectrocladius (A.) sp.;0.0702;2
POND_D;NB;Psectrocladius (P.) sp.;0.0702;2
POND_D;NB;Procladius sp.;0.0281;2
POND_D;NB;Polycentropodidae indet.;0.0281;2
POND_D;NB;Polycentropodidae indet.;0.0281;2
POND_D;NB;Polycentropodidae indet.;0.0281;2
POND_D;NB;Polycentropodidae indet.;0.0281;2
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Polycentropodidae indet.;0.0281;3
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0281;3
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0281;3
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0281;3
POND_D;NB;Phaenobezzia/Bezzia/Palpomyna;0.0281;3
POND_D;NB;Stilobezzia sp.;0.0281;3
POND_D;NB;Chaoboridae indet.;0.0491;3
POND_D;NB;Chaoboridae indet.;0.0491;3
POND_D;NB;Chaoboridae indet.;0.0491;3
POND_D;NB;Chaoboridae indet.;0.0491;3
POND_D;NB;Hydrellia sp.;0.0281;3
POND_D;NB;Hydrellia sp.;0.0281;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Physa acuta;0.0018;3
POND_A;B;Gyraulus crista;0.0018;3
POND_A;B;Aeshnidae indet.;0.0018;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
POND_A;B;Sympecma fusca;0.0182;3
